DIVISION,YEAR,VARIABLE_ANTECEDENTE,VARIABLE_CONSECUENTE,SUPPORT,CONFIDENCE,LIFT,CONVICTION,ANTECEDENTE_VALOR,CONSECUENTE_VALOR
mujeres,2020,AGR_EST_CIV,DIF_ALFAB,0.4037,0.8847,1.0344,1.2551,casados(as),iguales
mujeres,2020,AGR_EST_CIV,GANA_MAS_LA_VICTIMA,0.3455,0.9118,1.0265,1.2666,unidos(as),no
mujeres,2020,VIOLENCIA_FISICA,AGR_NACIONAL,0.5416,0.999,1.0006,1.5663,presente,guatemalteca
mujeres,2020,AGR_ES_INDIGENA,AGR_NACIONAL,0.6113,1.0,1.0013,1273980.8153,no,guatemalteca
mujeres,2020,AGR_TRABAJA,AGR_SEXO,0.8357,0.9815,1.0625,4.1153,si,hombres
mujeres,2020,AGR_SEXO,AGR_TRABAJA,0.8357,0.9047,1.0625,1.5582,hombres,si
mujeres,2020,VIC_EST_CIV,AGR_SEXO,0.3599,0.9497,1.0366,1.6681,unidos(as),hombres
mujeres,2020,VIC_REL_AGR,AGR_SEXO,0.326,1.0,1.0822,75987468.5177,conviviente,hombres
mujeres,2020,VIC_REL_AGR,AGR_SEXO,0.3004,1.0,1.0822,75987468.5177,esposos(as),hombres
mujeres,2020,CANTIDAD_HIJOS,AGR_SEXO,0.347,0.9368,1.0138,1.2024,hijos medios,hombres
mujeres,2020,OTROS_AGRESORES,AGR_SEXO,0.8495,0.9337,1.0228,1.3146,no,hombres
mujeres,2020,AGR_SEXO,OTROS_AGRESORES,0.8495,0.9306,1.0228,1.2995,hombres,no
mujeres,2020,VIOLENCIA_FISICA,AGR_SEXO,0.5096,0.9407,1.0181,1.2813,presente,hombres
mujeres,2020,QUIEN_ES_MAYOR,AGR_SEXO,0.6355,0.9396,1.0152,1.2333,agresor,hombres
mujeres,2020,VIC_EST_CIV,AGR_TRABAJA,0.3351,0.8778,1.0356,1.2471,unidos(as),si
mujeres,2020,CANTIDAD_HIJOS,AGR_TRABAJA,0.3314,0.8774,1.0305,1.2117,hijos medios,si
mujeres,2020,AGR_TRABAJA,OTROS_AGRESORES,0.7914,0.9326,1.0224,1.3029,si,no
mujeres,2020,GANA_MAS_LA_VICTIMA,AGR_TRABAJA,0.779,0.8871,1.0418,1.3155,no,si
mujeres,2020,AGR_TRABAJA,GANA_MAS_LA_VICTIMA,0.779,0.9149,1.0418,1.4316,si,no
mujeres,2020,VIC_RANGO_EDAD,VIC_ALFAB,0.7066,0.8749,1.0345,1.233,adulto joven,alfabeta
mujeres,2020,VIC_NIV_ESCOLARIDAD,VIC_ALFAB,0.4216,1.0,1.1893,159171974.5223,primaria,alfabeta
mujeres,2020,VIC_ALFAB,DIF_ALFAB,0.801,0.9454,1.0958,2.5139,alfabeta,iguales
mujeres,2020,DIF_ALFAB,VIC_ALFAB,0.801,0.9284,1.0958,2.1327,iguales,alfabeta
mujeres,2020,VIC_ES_INDIGENA,VIC_ALFAB,0.566,0.9151,1.0867,1.86,no,alfabeta
mujeres,2020,AGR_ES_INDIGENA,VIC_ALFAB,0.5607,0.9107,1.0827,1.7791,no,alfabeta
mujeres,2020,VIC_ES_INDIGENA,VIC_DISC,0.3809,0.9968,1.0018,1.5525,si,sin discapacidad
mujeres,2020,AGR_ES_INDIGENA,VIC_DISC,0.3831,0.997,1.0019,1.6396,si,sin discapacidad
mujeres,2020,VIC_REL_AGR,VIC_EST_CIV,0.3522,0.9921,2.0984,66.9829,esposos(as),casados(as)
mujeres,2020,VIC_EST_CIV,VIC_REL_AGR,0.3522,0.7449,2.0984,2.5289,casados(as),esposos(as)
mujeres,2020,VIC_EST_CIV,VIC_TRABAJA,0.3083,0.8144,1.0749,1.3057,unidos(as),no
mujeres,2020,VIC_EST_CIV,VIC_RANGO_EDAD,0.3296,0.8696,1.0949,1.5779,unidos(as),adulto joven
mujeres,2020,VIC_EST_CIV,GANA_MAS_LA_VICTIMA,0.346,0.9129,1.0276,1.2812,unidos(as),no
mujeres,2020,VIC_REL_AGR,VIC_NACIONAL,0.3001,0.9986,1.002,2.4046,esposos(as),guatemalteca
mujeres,2020,VIC_ES_INDIGENA,VIC_NACIONAL,0.6176,1.0,1.0027,2658396.101,no,guatemalteca
mujeres,2020,VIC_REL_AGR,OTROS_AGRESORES,0.3024,0.9526,1.047,1.9021,conviviente,no
mujeres,2020,VIC_REL_AGR,VIOLENCIA_SEXUAL,0.3216,0.9866,1.0028,1.203,conviviente,no presente
mujeres,2020,VIC_NIV_ESCOLARIDAD,VIC_TRABAJA,0.3517,0.8345,1.1345,1.5975,primaria,no
mujeres,2020,AGR_NIV_ESCOLARIDAD,VIC_TRABAJA,0.3589,0.7999,1.0898,1.3295,primaria,no
mujeres,2020,VIC_ES_INDIGENA,VIC_TRABAJA,0.3097,0.8111,1.1203,1.4612,si,no
mujeres,2020,AGR_ES_INDIGENA,VIC_TRABAJA,0.3137,0.8158,1.1267,1.498,si,no
mujeres,2020,VIC_TRABAJA,GANA_MAS_LA_VICTIMA,0.7151,0.9677,1.096,3.6277,no,no
mujeres,2020,GANA_MAS_LA_VICTIMA,VIC_TRABAJA,0.7151,0.8098,1.096,1.3729,no,no
mujeres,2020,CANTIDAD_HIJOS,VIOLENCIA_PSICOLOGICA,0.3294,0.8894,1.0297,1.2321,hijos medios,presente
mujeres,2020,QUIEN_ES_MAYOR,VIC_RANGO_EDAD,0.5886,0.8702,1.0768,1.4785,agresor,adulto joven
mujeres,2020,VIC_NIV_ESCOLARIDAD,DIF_ALFAB,0.3908,0.9245,1.0741,1.844,primaria,iguales
mujeres,2020,VIC_NIV_ESCOLARIDAD,GANA_MAS_LA_VICTIMA,0.3913,0.9282,1.053,1.6509,primaria,no
mujeres,2020,AGR_NIV_ESCOLARIDAD,GANA_MAS_LA_VICTIMA,0.4069,0.9072,1.0325,1.3081,primaria,no
mujeres,2020,VIC_OTRAS_VICTIMAS,OTROS_AGRESORES,0.668,0.9622,1.0341,1.8385,no,no
mujeres,2020,VIC_OTRAS_VICTIMAS,VIOLENCIA_SEXUAL,0.5989,0.9863,1.0039,1.2802,no,no presente
mujeres,2020,VIC_OTRAS_VICTIMAS,VIOLENCIA_PATRIMONIAL,0.5429,0.8941,1.0357,1.2911,no,no presente
mujeres,2020,VIOLENCIA_FISICA,VIOLENCIA_PSICOLOGICA,0.4468,0.9749,1.1288,5.4378,no presente,presente
mujeres,2020,VIOLENCIA_FISICA,VIOLENCIA_SEXUAL,0.4526,0.9877,1.0038,1.305,no presente,no presente
mujeres,2020,VIOLENCIA_FISICA,GANA_MAS_LA_VICTIMA,0.4895,0.9035,1.0229,1.2095,presente,no
mujeres,2020,VIC_ES_INDIGENA,VIOLENCIA_PSICOLOGICA,0.5547,0.8971,1.0317,1.2675,no,presente
mujeres,2020,AGR_ES_INDIGENA,VIOLENCIA_PSICOLOGICA,0.5527,0.8978,1.0318,1.271,no,presente
mujeres,2020,VIOLENCIA_PATRIMONIAL,VIOLENCIA_SEXUAL,0.8753,0.9874,1.0035,1.2761,no presente,no presente
mujeres,2020,VIC_ES_INDIGENA,DIF_ALFAB,0.5639,0.9146,1.0602,1.6079,no,iguales
mujeres,2020,AGR_ES_INDIGENA,DIF_ALFAB,0.5596,0.9116,1.0579,1.565,no,iguales
mujeres,2020,VIC_ES_INDIGENA,AGR_ES_INDIGENA,0.5903,0.9549,1.5521,8.5342,no,no
mujeres,2020,AGR_ES_INDIGENA,VIC_ES_INDIGENA,0.5903,0.9595,1.5521,9.4246,no,no
mujeres,2020,VIC_ES_INDIGENA,AGR_ES_INDIGENA,0.3569,0.9347,2.4295,9.4246,si,si
mujeres,2020,AGR_ES_INDIGENA,VIC_ES_INDIGENA,0.3569,0.9276,2.4295,8.5342,si,si
mujeres,2020,VIC_ES_INDIGENA,GANA_MAS_LA_VICTIMA,0.3521,0.9227,1.0517,1.5865,si,no
mujeres,2020,AGR_ES_INDIGENA,GANA_MAS_LA_VICTIMA,0.3544,0.9219,1.051,1.5726,si,no
mujeres,2021,AGR_EST_CIV,AGR_ALFAB,0.4229,0.912,1.0221,1.2242,casados(as),alfabeta
mujeres,2021,VIC_ALFAB,AGR_ALFAB,0.8182,0.9463,1.0539,1.9009,alfabeta,alfabeta
mujeres,2021,AGR_ALFAB,VIC_ALFAB,0.8182,0.9111,1.0539,1.5241,alfabeta,alfabeta
mujeres,2021,VIC_NIV_ESCOLARIDAD,AGR_ALFAB,0.3571,0.9209,1.0272,1.3087,primaria,alfabeta
mujeres,2021,AGR_NIV_ESCOLARIDAD,AGR_ALFAB,0.4109,1.0,1.1194,106657713.9611,primaria,alfabeta
mujeres,2021,DIF_ALFAB,AGR_ALFAB,0.8182,0.9363,1.0427,1.6027,iguales,alfabeta
mujeres,2021,AGR_ALFAB,DIF_ALFAB,0.8182,0.9111,1.0427,1.4203,alfabeta,iguales
mujeres,2021,VIC_ES_INDIGENA,AGR_ALFAB,0.6356,0.9384,1.0406,1.5936,no,alfabeta
mujeres,2021,AGR_ES_INDIGENA,AGR_ALFAB,0.6352,0.9381,1.0411,1.5988,no,alfabeta
mujeres,2021,AGR_EST_CIV,AGR_SEXO,0.4301,0.9275,1.0256,1.3188,casados(as),hombres
mujeres,2021,AGR_EST_CIV,AGR_SEXO,0.3355,0.9464,1.0465,1.7838,unidos(as),hombres
mujeres,2021,AGR_EST_CIV,AGR_TRABAJA,0.404,0.8753,1.0402,1.2715,casados(as),si
mujeres,2021,AGR_EST_CIV,AGR_TRABAJA,0.3128,0.879,1.0447,1.3108,unidos(as),si
mujeres,2021,AGR_EST_CIV,VIC_ALFAB,0.4081,0.8795,1.0319,1.2257,casados(as),alfabeta
mujeres,2021,AGR_EST_CIV,VIC_DISC,0.3512,0.9962,1.0018,1.4772,unidos(as),sin discapacidad
mujeres,2021,VIC_EST_CIV,AGR_EST_CIV,0.4227,0.8806,1.8967,4.4881,casados(as),casados(as)
mujeres,2021,AGR_EST_CIV,VIC_EST_CIV,0.4227,0.9105,1.8967,5.8094,casados(as),casados(as)
mujeres,2021,VIC_EST_CIV,AGR_EST_CIV,0.3244,0.9187,2.5879,7.9325,unidos(as),unidos(as)
mujeres,2021,AGR_EST_CIV,VIC_EST_CIV,0.3244,0.9138,2.5879,7.5045,unidos(as),unidos(as)
mujeres,2021,VIC_REL_AGR,AGR_EST_CIV,0.3521,0.9932,2.1418,79.0117,esposos(as),casados(as)
mujeres,2021,AGR_EST_CIV,VIC_REL_AGR,0.3521,0.7593,2.1418,2.6818,casados(as),esposos(as)
mujeres,2021,AGR_EST_CIV,VIC_RANGO_EDAD,0.3026,0.8536,1.0895,1.4789,unidos(as),adulto joven
mujeres,2021,AGR_EST_CIV,GANA_MAS_LA_VICTIMA,0.32,0.9027,1.03,1.2701,unidos(as),no
mujeres,2021,VIC_ES_INDIGENA,AGR_GRUPET,0.6405,0.9443,1.4179,5.992,no,ladinos(as)
mujeres,2021,AGR_GRUPET,VIC_ES_INDIGENA,0.6405,0.9618,1.4179,8.411,ladinos(as),no
mujeres,2021,AGR_GRUPET,AGR_ES_INDIGENA,0.6773,1.0,1.4765,322734410.0493,ladinos(as),no
mujeres,2021,AGR_ES_INDIGENA,AGR_GRUPET,0.6773,1.0,1.4765,322734410.0493,no,ladinos(as)
mujeres,2021,AGR_GRUPET,AGR_ES_INDIGENA,0.3117,1.0,3.0985,677265589.9507,maya,si
mujeres,2021,AGR_ES_INDIGENA,AGR_GRUPET,0.3117,0.9658,3.0985,20.1078,si,maya
mujeres,2021,AGR_ES_INDIGENA,AGR_NACIONAL,0.6765,1.0,1.0028,2761341.2229,no,guatemalteca
mujeres,2021,AGR_TRABAJA,AGR_SEXO,0.8299,0.979,1.0656,3.8629,si,hombres
mujeres,2021,AGR_SEXO,AGR_TRABAJA,0.8299,0.9033,1.0656,1.5752,hombres,si
mujeres,2021,VIC_EST_CIV,AGR_SEXO,0.4426,0.9232,1.0231,1.2713,casados(as),hombres
mujeres,2021,VIC_EST_CIV,AGR_SEXO,0.3305,0.9467,1.0492,1.8329,unidos(as),hombres
mujeres,2021,VIC_REL_AGR,AGR_SEXO,0.313,1.0,1.0876,80564824.2178,conviviente,hombres
mujeres,2021,CANTIDAD_HIJOS,AGR_SEXO,0.3449,0.9378,1.02,1.2955,hijos medios,hombres
mujeres,2021,OTROS_AGRESORES,AGR_SEXO,0.8235,0.9318,1.0249,1.3321,no,hombres
mujeres,2021,AGR_SEXO,OTROS_AGRESORES,0.8235,0.9057,1.0249,1.2334,hombres,no
mujeres,2021,VIOLENCIA_FISICA,AGR_SEXO,0.4566,0.9353,1.0173,1.2456,presente,hombres
mujeres,2021,QUIEN_ES_MAYOR,AGR_SEXO,0.6283,0.936,1.0153,1.2204,agresor,hombres
mujeres,2021,VIC_EST_CIV,AGR_TRABAJA,0.31,0.8784,1.046,1.3178,unidos(as),si
mujeres,2021,AGR_TRABAJA,OTROS_AGRESORES,0.7727,0.9056,1.0232,1.2175,si,no
mujeres,2021,GANA_MAS_LA_VICTIMA,AGR_TRABAJA,0.7661,0.882,1.0405,1.291,no,si
mujeres,2021,AGR_TRABAJA,GANA_MAS_LA_VICTIMA,0.7661,0.9037,1.0405,1.3653,si,no
mujeres,2021,VIC_RANGO_EDAD,VIC_ALFAB,0.712,0.8922,1.0332,1.2664,adulto joven,alfabeta
mujeres,2021,VIC_NIV_ESCOLARIDAD,VIC_ALFAB,0.3877,1.0,1.1638,140773779.6933,primaria,alfabeta
mujeres,2021,VIC_ALFAB,DIF_ALFAB,0.8182,0.9463,1.083,2.3508,alfabeta,iguales
mujeres,2021,DIF_ALFAB,VIC_ALFAB,0.8182,0.9363,1.083,2.1268,iguales,alfabeta
mujeres,2021,VIC_ES_INDIGENA,VIC_ALFAB,0.6294,0.929,1.0734,1.8939,no,alfabeta
mujeres,2021,AGR_ES_INDIGENA,VIC_ALFAB,0.6267,0.926,1.0704,1.8238,no,alfabeta
mujeres,2021,VIC_RANGO_EDAD,VIC_DISC,0.7943,0.9953,1.0012,1.2602,adulto joven,sin discapacidad
mujeres,2021,VIC_REL_AGR,VIC_EST_CIV,0.3502,0.993,2.0712,74.7907,esposos(as),casados(as)
mujeres,2021,VIC_EST_CIV,VIC_REL_AGR,0.3502,0.7304,2.0712,2.4009,casados(as),esposos(as)
mujeres,2021,VIC_EST_CIV,VIC_RANGO_EDAD,0.3026,0.8669,1.1112,1.6522,unidos(as),adulto joven
mujeres,2021,VIC_EST_CIV,GANA_MAS_LA_VICTIMA,0.3145,0.9009,1.0272,1.2409,unidos(as),no
mujeres,2021,VIC_GRUPET,VIC_ES_INDIGENA,0.6777,1.0,1.4756,322321876.2186,ladinos(as),no
mujeres,2021,VIC_ES_INDIGENA,VIC_GRUPET,0.6777,1.0,1.4756,322321876.2186,no,ladinos(as)
mujeres,2021,VIC_GRUPET,VIC_ES_INDIGENA,0.309,1.0,3.1025,677678123.7814,maya,si
mujeres,2021,VIC_ES_INDIGENA,VIC_GRUPET,0.309,0.9585,3.1025,16.66,si,maya
mujeres,2021,VIC_GRUPET,AGR_ES_INDIGENA,0.6431,0.9605,1.4178,8.173,ladinos(as),no
mujeres,2021,AGR_ES_INDIGENA,VIC_GRUPET,0.6431,0.9493,1.4178,6.5149,no,ladinos(as)
mujeres,2021,VIC_TRABAJA,VIC_NACIONAL,0.6954,0.9959,1.0009,1.2072,no,guatemalteca
mujeres,2021,VIC_ES_INDIGENA,VIC_NACIONAL,0.6771,1.0,1.0042,4189476.0362,no,guatemalteca
mujeres,2021,VIC_NIV_ESCOLARIDAD,VIC_TRABAJA,0.3132,0.8081,1.1586,1.5764,primaria,no
mujeres,2021,AGR_NIV_ESCOLARIDAD,VIC_TRABAJA,0.3167,0.771,1.109,1.331,primaria,no
mujeres,2021,VIOLENCIA_FISICA,VIC_TRABAJA,0.3677,0.753,1.0764,1.2163,presente,no
mujeres,2021,VIC_TRABAJA,GANA_MAS_LA_VICTIMA,0.6768,0.9675,1.1066,3.8676,no,no
mujeres,2021,GANA_MAS_LA_VICTIMA,VIC_TRABAJA,0.6768,0.7741,1.1066,1.3302,no,no
mujeres,2021,CANTIDAD_HIJOS,VIOLENCIA_PSICOLOGICA,0.3313,0.9006,1.0302,1.2659,hijos medios,presente
mujeres,2021,VIC_RANGO_EDAD,QUIEN_ES_MAYOR,0.5825,0.7289,1.086,1.213,adulto joven,agresor
mujeres,2021,QUIEN_ES_MAYOR,VIC_RANGO_EDAD,0.5825,0.8679,1.086,1.5204,agresor,adulto joven
mujeres,2021,VIC_NIV_ESCOLARIDAD,DIF_ALFAB,0.3571,0.9209,1.0564,1.6218,primaria,iguales
mujeres,2021,VIC_NIV_ESCOLARIDAD,GANA_MAS_LA_VICTIMA,0.3546,0.9146,1.0486,1.4962,primaria,no
mujeres,2021,AGR_NIV_ESCOLARIDAD,GANA_MAS_LA_VICTIMA,0.3664,0.8918,1.0252,1.2026,primaria,no
mujeres,2021,VIC_OTRAS_VICTIMAS,OTROS_AGRESORES,0.6609,0.952,1.048,1.9085,no,no
mujeres,2021,VIC_OTRAS_VICTIMAS,VIOLENCIA_SEXUAL,0.5957,0.9867,1.0044,1.327,no,no presente
mujeres,2021,VIC_OTRAS_VICTIMAS,VIOLENCIA_PATRIMONIAL,0.5434,0.9001,1.0312,1.273,no,no presente
mujeres,2021,VIOLENCIA_FISICA,VIOLENCIA_PSICOLOGICA,0.5008,0.9786,1.1194,5.8663,no presente,presente
mujeres,2021,VIOLENCIA_FISICA,VIOLENCIA_SEXUAL,0.5062,0.9891,1.0058,1.5264,no presente,no presente
mujeres,2021,VIOLENCIA_FISICA,VIC_ES_INDIGENA,0.3766,0.7352,1.0849,1.2171,no presente,no
mujeres,2021,VIOLENCIA_FISICA,AGR_ES_INDIGENA,0.3751,0.7326,1.0816,1.2068,no presente,no
mujeres,2021,VIOLENCIA_FISICA,GANA_MAS_LA_VICTIMA,0.438,0.8972,1.0258,1.2196,presente,no
mujeres,2021,VIC_ES_INDIGENA,DIF_ALFAB,0.6241,0.9214,1.0498,1.5561,no,iguales
mujeres,2021,AGR_ES_INDIGENA,DIF_ALFAB,0.6212,0.918,1.0467,1.4995,no,iguales
mujeres,2021,VIC_ES_INDIGENA,AGR_ES_INDIGENA,0.6514,0.9605,1.4182,8.1781,no,no
mujeres,2021,AGR_ES_INDIGENA,VIC_ES_INDIGENA,0.6514,0.9618,1.4182,8.4153,no,no
mujeres,2022,VIC_ALFAB,AGR_ALFAB,0.8174,0.9439,1.0569,1.9049,alfabeta,alfabeta
mujeres,2022,AGR_ALFAB,VIC_ALFAB,0.8174,0.9153,1.0569,1.5817,alfabeta,alfabeta
mujeres,2022,VIC_TRABAJA,AGR_ALFAB,0.3104,0.9487,1.0625,2.0884,si,alfabeta
mujeres,2022,CANTIDAD_HIJOS,AGR_ALFAB,0.3328,0.9157,1.0255,1.2705,hijos medios,alfabeta
mujeres,2022,VIC_NIV_ESCOLARIDAD,AGR_ALFAB,0.3372,0.9112,1.0213,1.2139,primaria,alfabeta
mujeres,2022,AGR_NIV_ESCOLARIDAD,AGR_ALFAB,0.3996,1.0,1.1252,111231827.8235,primaria,alfabeta
mujeres,2022,DIF_ALFAB,AGR_ALFAB,0.8174,0.9334,1.0452,1.6058,iguales,alfabeta
mujeres,2022,AGR_ALFAB,DIF_ALFAB,0.8174,0.9153,1.0452,1.4671,alfabeta,iguales
mujeres,2022,VIC_ES_INDIGENA,AGR_ALFAB,0.6446,0.9443,1.0532,1.8562,no,alfabeta
mujeres,2022,AGR_ES_INDIGENA,AGR_ALFAB,0.6426,0.9434,1.0519,1.8215,no,alfabeta
mujeres,2022,AGR_EST_CIV,AGR_SEXO,0.4573,0.9156,1.0364,1.3809,casados(as),hombres
mujeres,2022,AGR_EST_CIV,AGR_TRABAJA,0.4298,0.8624,1.0471,1.2816,casados(as),si
mujeres,2022,AGR_EST_CIV,VIC_ALFAB,0.4367,0.8745,1.0306,1.2066,casados(as),alfabeta
mujeres,2022,VIC_EST_CIV,AGR_EST_CIV,0.4557,0.8734,1.7443,3.9447,casados(as),casados(as)
mujeres,2022,AGR_EST_CIV,VIC_EST_CIV,0.4557,0.9101,1.7443,5.3183,casados(as),casados(as)
mujeres,2022,VIC_REL_AGR,AGR_EST_CIV,0.3699,1.0,2.0022,500543109.3007,esposos(as),casados(as)
mujeres,2022,AGR_EST_CIV,VIC_REL_AGR,0.3699,0.7407,2.0022,2.4295,casados(as),esposos(as)
mujeres,2022,VIC_ES_INDIGENA,AGR_GRUPET,0.6468,0.9485,1.4159,6.4104,no,ladinos(as)
mujeres,2022,AGR_GRUPET,VIC_ES_INDIGENA,0.6468,0.9655,1.4159,9.2124,ladinos(as),no
mujeres,2022,AGR_GRUPET,AGR_ES_INDIGENA,0.6814,1.0,1.4676,318635836.8743,ladinos(as),no
mujeres,2022,AGR_ES_INDIGENA,AGR_GRUPET,0.6814,1.0,1.4676,318635836.8743,no,ladinos(as)
mujeres,2022,AGR_GRUPET,AGR_ES_INDIGENA,0.3121,1.0,3.1384,681364163.1257,maya,si
mujeres,2022,AGR_ES_INDIGENA,AGR_GRUPET,0.3121,0.9796,3.1384,33.6593,si,maya
mujeres,2022,VIC_ES_INDIGENA,AGR_NACIONAL,0.3201,0.9997,1.0011,4.1632,si,guatemalteca
mujeres,2022,AGR_ES_INDIGENA,AGR_NACIONAL,0.679,1.0,1.001,950304.6565,no,guatemalteca
mujeres,2022,AGR_TRABAJA,AGR_SEXO,0.8195,0.9743,1.0722,3.5563,si,hombres
mujeres,2022,AGR_SEXO,AGR_TRABAJA,0.8195,0.9018,1.0722,1.6187,hombres,si
mujeres,2022,VIC_EST_CIV,AGR_SEXO,0.4718,0.9067,1.0271,1.2562,casados(as),hombres
mujeres,2022,VIC_REL_AGR,AGR_SEXO,0.3093,1.0,1.1003,91119691.1197,conviviente,hombres
mujeres,2022,CANTIDAD_HIJOS,AGR_SEXO,0.3334,0.9307,1.0241,1.3157,hijos medios,hombres
mujeres,2022,OTROS_AGRESORES,AGR_SEXO,0.8195,0.9158,1.026,1.2761,no,hombres
mujeres,2022,AGR_SEXO,OTROS_AGRESORES,0.8195,0.9182,1.026,1.2847,hombres,no
mujeres,2022,QUIEN_ES_MAYOR,AGR_SEXO,0.6158,0.9264,1.0163,1.2022,agresor,hombres
mujeres,2022,CANTIDAD_HIJOS,AGR_TRABAJA,0.319,0.8719,1.0366,1.2401,hijos medios,si
mujeres,2022,AGR_TRABAJA,OTROS_AGRESORES,0.7729,0.915,1.0206,1.2169,si,no
mujeres,2022,GANA_MAS_LA_VICTIMA,AGR_TRABAJA,0.7507,0.8765,1.0421,1.2867,no,si
mujeres,2022,AGR_TRABAJA,GANA_MAS_LA_VICTIMA,0.7507,0.8925,1.0421,1.3353,si,no
mujeres,2022,VIC_TRABAJA,VIC_ALFAB,0.3025,0.9336,1.0808,2.0516,si,alfabeta
mujeres,2022,VIC_RANGO_EDAD,VIC_ALFAB,0.695,0.893,1.0336,1.2715,adulto joven,alfabeta
mujeres,2022,VIC_NIV_ESCOLARIDAD,VIC_ALFAB,0.369,1.0,1.163,140165372.0872,primaria,alfabeta
mujeres,2022,VIC_ALFAB,DIF_ALFAB,0.8174,0.9439,1.0778,2.2132,alfabeta,iguales
mujeres,2022,DIF_ALFAB,VIC_ALFAB,0.8174,0.9334,1.0778,2.0113,iguales,alfabeta
mujeres,2022,VIC_ES_INDIGENA,VIC_ALFAB,0.6364,0.9327,1.0789,2.0136,no,alfabeta
mujeres,2022,VIC_ALFAB,VIC_ES_INDIGENA,0.6364,0.7362,1.0789,1.2041,alfabeta,no
mujeres,2022,AGR_ES_INDIGENA,VIC_ALFAB,0.6326,0.9291,1.0757,1.9219,no,alfabeta
mujeres,2022,VIC_RANGO_EDAD,VIC_DISC,0.7749,0.9954,1.0016,1.3486,adulto joven,sin discapacidad
mujeres,2022,VIC_ES_INDIGENA,VIC_DISC,0.3209,0.9965,1.0025,1.707,si,sin discapacidad
mujeres,2022,VIC_REL_AGR,VIC_EST_CIV,0.369,1.0,1.9219,479683055.6684,esposos(as),casados(as)
mujeres,2022,VIC_EST_CIV,VIC_REL_AGR,0.369,0.7092,1.9219,2.17,casados(as),esposos(as)
mujeres,2022,VIC_GRUPET,VIC_ES_INDIGENA,0.6829,1.0,1.4643,317091822.8,ladinos(as),no
mujeres,2022,VIC_ES_INDIGENA,VIC_GRUPET,0.6829,1.0,1.4643,317091822.8,no,ladinos(as)
mujeres,2022,VIC_GRUPET,VIC_ES_INDIGENA,0.3095,1.0,3.1537,682908177.2,maya,si
mujeres,2022,VIC_ES_INDIGENA,VIC_GRUPET,0.3095,0.9761,3.1537,28.8371,si,maya
mujeres,2022,VIC_GRUPET,AGR_ES_INDIGENA,0.6511,0.9635,1.4153,8.7418,ladinos(as),no
mujeres,2022,AGR_ES_INDIGENA,VIC_GRUPET,0.6511,0.9563,1.4153,7.425,no,ladinos(as)
mujeres,2022,VIC_TRABAJA,VIC_NACIONAL,0.6746,0.9971,1.0007,1.2516,no,guatemalteca
mujeres,2022,VIC_ES_INDIGENA,VIC_NACIONAL,0.6818,1.0,1.0022,2196474.6582,no,guatemalteca
mujeres,2022,AGR_ES_INDIGENA,VIC_NACIONAL,0.3195,0.9981,1.0016,1.8331,si,guatemalteca
mujeres,2022,AGR_NIV_ESCOLARIDAD,VIC_TRABAJA,0.303,0.7577,1.1274,1.3532,primaria,no
mujeres,2022,VIOLENCIA_FISICA,VIC_TRABAJA,0.3482,0.7366,1.0893,1.2293,presente,no
mujeres,2022,VIC_TRABAJA,DIF_ALFAB,0.3036,0.9278,1.0597,1.7242,si,iguales
mujeres,2022,VIC_TRABAJA,GANA_MAS_LA_VICTIMA,0.6501,0.9614,1.1138,3.5451,no,no
mujeres,2022,GANA_MAS_LA_VICTIMA,VIC_TRABAJA,0.6501,0.7531,1.1138,1.3118,no,no
mujeres,2022,VIC_RANGO_EDAD,QUIEN_ES_MAYOR,0.5638,0.7241,1.0892,1.2148,adulto joven,agresor
mujeres,2022,QUIEN_ES_MAYOR,VIC_RANGO_EDAD,0.5638,0.8481,1.0892,1.4571,agresor,adulto joven
mujeres,2022,VIC_NIV_ESCOLARIDAD,DIF_ALFAB,0.3372,0.9112,1.042,1.4131,primaria,iguales
mujeres,2022,VIC_NIV_ESCOLARIDAD,GANA_MAS_LA_VICTIMA,0.3338,0.9045,1.0519,1.4672,primaria,no
mujeres,2022,AGR_NIV_ESCOLARIDAD,GANA_MAS_LA_VICTIMA,0.3552,0.8889,1.0351,1.2715,primaria,no
mujeres,2022,VIC_OTRAS_VICTIMAS,OTROS_AGRESORES,0.6895,0.9595,1.0463,2.048,no,no
mujeres,2022,VIC_OTRAS_VICTIMAS,VIOLENCIA_PATRIMONIAL,0.5701,0.908,1.0256,1.2467,no,no presente
mujeres,2022,VIOLENCIA_FISICA,VIOLENCIA_PSICOLOGICA,0.5176,0.9814,1.1078,6.1419,no presente,presente
mujeres,2022,VIOLENCIA_FISICA,VIOLENCIA_SEXUAL,0.5226,0.9909,1.0038,1.4118,no presente,no presente
mujeres,2022,VIOLENCIA_FISICA,VIC_ES_INDIGENA,0.3911,0.7404,1.0841,1.2213,no presente,no
mujeres,2022,VIOLENCIA_FISICA,AGR_ES_INDIGENA,0.3895,0.7382,1.0835,1.2173,no presente,no
mujeres,2022,VIC_ES_INDIGENA,DIF_ALFAB,0.628,0.9202,1.0495,1.5434,no,iguales
mujeres,2022,AGR_ES_INDIGENA,DIF_ALFAB,0.6256,0.9187,1.0483,1.5208,no,iguales
mujeres,2022,VIC_ES_INDIGENA,AGR_ES_INDIGENA,0.6567,0.9635,1.4165,8.7579,no,no
