division,year,orig_col_a,orig_col_b,col_a_enc,col_b_enc,n_rows,pair_chi2,pair_p_value,pair_expected_min,antecedent_enc,consequent_enc,support,confidence,lift,conviction,rule_n,rule_chi2,rule_p_value,rule_dof,rule_expected_min,rule_observed
mujeres,2011,AGR_GRUPET,VIC_ALFAB,AGR_GRUPET_ENC,VIC_ALFAB_ENC,23126,1876.13711607625,0.0,9.830104644123498,VIC_ALFAB_ENC=0,AGR_GRUPET_ENC=2,0.4747037965925798,0.6346765335029195,1.1403565778718452,1.213829176377652,23126,1696.7560980642006,0.0,1,2584.813413474012,"[[3936, 1893], [6319, 10978]]"
mujeres,2011,AGR_GRUPET,VIC_ALFAB,AGR_GRUPET_ENC,VIC_ALFAB_ENC,23126,1876.13711607625,0.0,9.830104644123498,AGR_GRUPET_ENC=2,VIC_ALFAB_ENC=0,0.4747037965925798,0.852925180638645,1.1403565778718452,1.7137805411874898,23126,1696.7560980642006,0.0,1,2584.813413474012,"[[3936, 6319], [1893, 10978]]"
mujeres,2011,AGR_GRUPET,VIC_ES_INDIGENA,AGR_GRUPET_ENC,VIC_ES_INDIGENA_ENC,20931,15108.904749131585,0.0,13.025942382112655,VIC_ES_INDIGENA_ENC=1,AGR_GRUPET_ENC=2,0.5708757345563996,0.9254182156133829,1.5383947796841964,5.342484826454915,20931,14748.883169822071,0.0,1,3195.1870431417515,"[[7377, 642], [963, 11949]]"
mujeres,2011,AGR_GRUPET,VIC_ES_INDIGENA,AGR_GRUPET_ENC,VIC_ES_INDIGENA_ENC,20931,15108.904749131585,0.0,13.025942382112655,AGR_GRUPET_ENC=2,VIC_ES_INDIGENA_ENC=1,0.5708757345563996,0.9490111984751013,1.5383947796841964,7.513727199770892,20931,14748.88316982207,0.0,1,3195.1870431417515,"[[7377, 963], [642, 11949]]"
mujeres,2011,AGR_GRUPET,VIC_ES_INDIGENA,AGR_GRUPET_ENC,VIC_ES_INDIGENA_ENC,20931,15108.904749131585,0.0,13.025942382112655,VIC_ES_INDIGENA_ENC=2,AGR_GRUPET_ENC=3,0.3393053365821031,0.8856465893502931,2.3671904944056936,5.4730849866399724,20931,14525.151222551856,0.0,1,3000.181023362477,"[[12183, 729], [917, 7102]]"
mujeres,2011,AGR_GRUPET,VIC_ES_INDIGENA,AGR_GRUPET_ENC,VIC_ES_INDIGENA_ENC,20931,15108.904749131585,0.0,13.025942382112655,AGR_GRUPET_ENC=3,VIC_ES_INDIGENA_ENC=2,0.3393053365821031,0.9069084408121568,2.3671904944056936,6.626637756850924,20931,14525.151222551856,0.0,1,3000.181023362477,"[[12183, 917], [729, 7102]]"
mujeres,2011,AGR_GRUPET,AGR_ES_INDIGENA,AGR_GRUPET_ENC,AGR_ES_INDIGENA_ENC,21099,21098.999999999996,0.0,15.168207024029575,AGR_GRUPET_ENC=2,AGR_ES_INDIGENA_ENC=1,0.6110716147684725,1.0,1.636469402001086,388928385.2315275,21099,21099.0,0.0,1,3191.5463292099153,"[[8206, 0], [0, 12893]]"
mujeres,2011,AGR_GRUPET,AGR_ES_INDIGENA,AGR_GRUPET_ENC,AGR_ES_INDIGENA_ENC,21099,21098.999999999996,0.0,15.168207024029575,AGR_ES_INDIGENA_ENC=1,AGR_GRUPET_ENC=2,0.6110716147684725,1.0,1.636469402001086,388928385.2315275,21099,21099.0,0.0,1,3191.5463292099153,"[[8206, 0], [0, 12893]]"
mujeres,2011,AGR_GRUPET,AGR_ES_INDIGENA,AGR_GRUPET_ENC,AGR_ES_INDIGENA_ENC,21099,21098.999999999996,0.0,15.168207024029575,AGR_GRUPET_ENC=3,AGR_ES_INDIGENA_ENC=2,0.3764633394947628,1.0,2.5711674384596637,611071614.7684724,21099,20014.513587016732,0.0,1,3089.2581638940233,"[[12893, 263], [0, 7943]]"
mujeres,2011,AGR_GRUPET,AGR_ES_INDIGENA,AGR_GRUPET_ENC,AGR_ES_INDIGENA_ENC,21099,21098.999999999996,0.0,15.168207024029575,AGR_ES_INDIGENA_ENC=2,AGR_GRUPET_ENC=3,0.3764633394947628,0.96795028028272,2.5711674384596637,19.455291545459552,21099,20014.51358701673,0.0,1,3089.2581638940233,"[[12893, 0], [263, 7943]]"
mujeres,2011,AGR_NACIONAL,VIC_REL_AGR,AGR_NACIONAL_ENC,VIC_REL_AGR_ENC,22214,24.92579316367098,1.6002063543962596e-05,15.870532096875843,VIC_REL_AGR_ENC=1,AGR_NACIONAL_ENC=1,0.4041145223732781,0.9961162893919219,1.001798589847526,1.4604840031665405,22214,8.5992058621229,0.0033630962095207062,1,51.1169532727109,"[[91, 13111], [35, 8977]]"
mujeres,2011,AGR_NACIONAL,VIC_TRABAJA,AGR_NACIONAL_ENC,VIC_TRABAJA_ENC,22145,14.010887229662252,0.00018175518654721192,37.85793632874238,VIC_TRABAJA_ENC=1,AGR_NACIONAL_ENC=1,0.6916685482050124,0.9956448257930317,1.0012512904585027,1.2857021476420147,22145,14.010887229662254,0.00018175518654721208,1,37.85793632874238,"[[57, 6704], [67, 15317]]"
mujeres,2011,AGR_NACIONAL,VIC_ES_INDIGENA,AGR_NACIONAL_ENC,VIC_ES_INDIGENA_ENC,19988,20.733248970105436,5.279135378651531e-06,44.80868521112668,VIC_ES_INDIGENA_ENC=2,AGR_NACIONAL_ENC=1,0.3852311386832099,0.9972801450589301,1.0031016273871727,2.1337461303081815,19988,20.733248970105436,5.279135378651531e-06,1,44.80868521112668,"[[95, 12172], [21, 7700]]"
mujeres,2011,AGR_NACIONAL,AGR_ES_INDIGENA,AGR_NACIONAL_ENC,AGR_ES_INDIGENA_ENC,19942,42.50867718102985,7.036934664297422e-11,41.704743756895,AGR_ES_INDIGENA_ENC=2,AGR_NACIONAL_ENC=1,0.39298967004312507,0.9988529186846801,1.0041906082077985,4.633856377739656,19942,42.50867718102985,7.036934664297422e-11,1,41.704743756895,"[[97, 11999], [9, 7837]]"
mujeres,2011,AGR_SEXO,AGR_TRABAJA,AGR_SEXO_ENC,AGR_TRABAJA_ENC,23134,3522.488078175728,0.0,86.4342958416184,AGR_TRABAJA_ENC=2,AGR_SEXO_ENC=0,0.8884758364312267,0.9873660950184945,1.0256264757827602,2.9527210748729487,23134,3522.488078175728,0.0,1,86.4342958416184,"[[600, 1717], [263, 20554]]"
mujeres,2011,AGR_SEXO,AGR_TRABAJA,AGR_SEXO_ENC,AGR_TRABAJA_ENC,23134,3522.488078175728,0.0,86.4342958416184,AGR_SEXO_ENC=0,AGR_TRABAJA_ENC=2,0.8884758364312267,0.9229042252256298,1.0256264757827602,1.2991063920943418,23134,3522.488078175728,0.0,1,86.4342958416184,"[[600, 263], [1717, 20554]]"
mujeres,2011,AGR_SEXO,VIC_REL_AGR,AGR_SEXO_ENC,VIC_REL_AGR_ENC,23710,6014.720229131161,0.0,112.2616617460987,VIC_REL_AGR_ENC=0,AGR_SEXO_ENC=0,0.33597638127372415,0.9998744822392368,1.0385973877986638,297.03803839028944,23710,461.5643422626768,2.1951520944958344e-102,1,297.04040489245045,"[[883, 14860], [1, 7966]]"
mujeres,2011,AGR_SEXO,VIC_REL_AGR,AGR_SEXO_ENC,VIC_REL_AGR_ENC,23710,6014.720229131161,0.0,112.2616617460987,VIC_REL_AGR_ENC=1,AGR_SEXO_ENC=0,0.4053563897089836,0.999791948403204,1.0385116576114943,179.20394675404577,23710,619.1926152908716,1.1203676765013557e-136,1,358.409616195698,"[[882, 13215], [2, 9611]]"
mujeres,2011,AGR_SEXO,VIOLENCIA_FISICA,AGR_SEXO_ENC,VIOLENCIA_FISICA_ENC,23710,179.63158504221752,5.832579863279264e-41,277.5409531843104,VIOLENCIA_FISICA_ENC=1,AGR_SEXO_ENC=0,0.6681147195276255,0.9738718799950817,1.0115877628442735,1.42696240848169,23710,179.63158504221755,5.832579863279181e-41,1,277.5409531843104,"[[459, 6985], [425, 15841]]"
mujeres,2011,AGR_SEXO,QUIEN_ES_MAYOR,AGR_SEXO_ENC,QUIEN_ES_MAYOR_ENC,22303,267.40664409542273,8.577979866107876e-59,59.892391158140164,QUIEN_ES_MAYOR_ENC=0,AGR_SEXO_ENC=0,0.6975294803389679,0.9719480194926903,1.0090469989640865,1.3106508819183178,22303,121.56332233735957,2.8767148118774124e-28,1,231.51773304039816,"[[371, 5926], [449, 15557]]"
mujeres,2011,AGR_TRABAJA,VIC_REL_AGR,AGR_TRABAJA_ENC,VIC_REL_AGR_ENC,23134,1658.8205321818743,0.0,293.85657473848016,VIC_REL_AGR_ENC=0,AGR_TRABAJA_ENC=2,0.3132618656522867,0.9328098854421418,1.0366346682912289,1.490630195831578,23134,141.04572374772295,1.5723310613984117e-32,1,778.1089738047895,"[[1795, 13570], [522, 7247]]"
mujeres,2011,AGR_TRABAJA,VIC_REL_AGR,AGR_TRABAJA_ENC,VIC_REL_AGR_ENC,23134,1658.8205321818743,0.0,293.85657473848016,VIC_REL_AGR_ENC=1,AGR_TRABAJA_ENC=2,0.38104089219330856,0.9358742966344623,1.0400401584446197,1.5618637815038474,23134,228.8460387718848,1.0641552200875353e-51,1,943.3657387395176,"[[1713, 12002], [604, 8815]]"
mujeres,2011,AGR_TRABAJA,VIC_ES_INDIGENA,AGR_TRABAJA_ENC,VIC_ES_INDIGENA_ENC,20828,102.01336561364347,5.514841294916311e-24,798.1421163817937,VIC_ES_INDIGENA_ENC=2,AGR_TRABAJA_ENC=2,0.3512579220280392,0.9259587394000759,1.0300079376321716,1.3643454796617092,20828,102.01336561364347,5.514841294916311e-24,1,798.1421163817937,"[[1519, 11408], [585, 7316]]"
mujeres,2011,AGR_TRABAJA,AGR_ES_INDIGENA,AGR_TRABAJA_ENC,AGR_ES_INDIGENA_ENC,20677,96.14462993709289,1.0679014235126305e-22,816.7089036127097,AGR_ES_INDIGENA_ENC=2,AGR_TRABAJA_ENC=2,0.3589011945640083,0.924159402241594,1.0287953031199224,1.3410655054908922,20677,96.14462993709289,1.0679014235126305e-22,1,816.7089036127097,"[[1494, 11153], [609, 7421]]"
mujeres,2011,AGR_TRABAJA,GANA_MAS_LA_VICTIMA,AGR_TRABAJA_ENC,GANA_MAS_LA_VICTIMA_ENC,23134,733.9396572397807,1.2460875623620073e-161,227.15293507391718,GANA_MAS_LA_VICTIMA_ENC=0,AGR_TRABAJA_ENC=2,0.8275265842482925,0.9174734017061248,1.0195911838915064,1.2136161670167065,23134,733.9396572397807,1.2460875623620073e-161,1,227.15293507391718,"[[595, 1673], [1722, 19144]]"
mujeres,2011,AGR_TRABAJA,GANA_MAS_LA_VICTIMA,AGR_TRABAJA_ENC,GANA_MAS_LA_VICTIMA_ENC,23134,733.9396572397807,1.2460875623620073e-161,227.15293507391718,AGR_TRABAJA_ENC=2,GANA_MAS_LA_VICTIMA_ENC=0,0.8275265842482925,0.9196329922659365,1.0195911838915064,1.2198727074309592,23134,733.9396572397807,1.2460875623620073e-161,1,227.15293507391718,"[[595, 1722], [1673, 19144]]"
mujeres,2011,VIC_ALFAB,VIC_RANGO_EDAD,VIC_ALFAB_ENC,VIC_RANGO_EDAD_ENC,23605,557.6396783565979,2.7420178636393498e-123,1038.7059944926923,VIC_ALFAB_ENC=0,VIC_RANGO_EDAD_ENC=0,0.6433382757890278,0.8577722548576593,1.0410135771678688,1.2376068243037,23605,557.6396783565979,2.7420178636393498e-123,1,1038.7059944926923,"[[1637, 4264], [2518, 15186]]"
mujeres,2011,VIC_ALFAB,VIC_NIV_ESCOLARIDAD,VIC_ALFAB_ENC,VIC_NIV_ESCOLARIDAD_ENC,23292,20352.02959341581,0.0,160.11643482740854,VIC_NIV_ESCOLARIDAD_ENC=4,VIC_ALFAB_ENC=0,0.4277863644169672,1.0,1.3393134379851648,253348789.28387427,23292,5908.490965335591,0.0,1,2524.3673364245233,"[[5901, 7427], [0, 9964]]"
mujeres,2011,VIC_ALFAB,DIF_ALFAB,VIC_ALFAB_ENC,DIF_ALFAB_ENC,23081,10904.742413818558,0.0,365.18439409037734,VIC_ALFAB_ENC=0,DIF_ALFAB_ENC=2,0.6890082752047139,0.9149119779081809,1.1388169854985022,2.3106886815300323,23081,5543.1474956158745,0.0,1,1120.4913998526927,"[[3059, 2640], [1479, 15903]]"
mujeres,2011,VIC_ALFAB,DIF_ALFAB,VIC_ALFAB_ENC,DIF_ALFAB_ENC,23081,10904.742413818558,0.0,365.18439409037734,DIF_ALFAB_ENC=2,VIC_ALFAB_ENC=0,0.6890082752047139,0.8576282154991102,1.1388169854985022,1.7342835484804873,23081,5543.1474956158745,0.0,1,1120.4913998526927,"[[3059, 1479], [2640, 15903]]"
mujeres,2011,VIC_ALFAB,VIC_ES_INDIGENA,VIC_ALFAB_ENC,VIC_ES_INDIGENA_ENC,21233,2064.6192045215525,0.0,1985.2585126925069,VIC_ES_INDIGENA_ENC=1,VIC_ALFAB_ENC=0,0.5330381952620921,0.8582695078486388,1.1394045554676846,1.7408996598984738,21233,2064.6192045215525,0.0,1,1985.2585126925069,"[[3370, 4676], [1869, 11318]]"
mujeres,2011,VIC_ALFAB,VIC_ES_INDIGENA,VIC_ALFAB_ENC,VIC_ES_INDIGENA_ENC,21233,2064.6192045215525,0.0,1985.2585126925069,VIC_ALFAB_ENC=0,VIC_ES_INDIGENA_ENC=1,0.5330381952620921,0.7076403651369263,1.1394045554676846,1.2961380381901324,21233,2064.6192045215525,0.0,1,1985.2585126925069,"[[3370, 1869], [4676, 11318]]"
mujeres,2011,VIC_ALFAB,AGR_ES_INDIGENA,VIC_ALFAB_ENC,AGR_ES_INDIGENA_ENC,21024,1833.5337809624843,0.0,2027.3917427701674,VIC_ALFAB_ENC=0,AGR_ES_INDIGENA_ENC=1,0.5221651445966514,0.6949860724233984,1.1352177132025116,1.271400630375008,21024,1833.5337809624843,0.0,1,2027.3917427701674,"[[3335, 1893], [4818, 10978]]"
mujeres,2011,VIC_ALFAB,AGR_ES_INDIGENA,VIC_ALFAB_ENC,AGR_ES_INDIGENA_ENC,21024,1833.5337809624843,0.0,2027.3917427701674,AGR_ES_INDIGENA_ENC=1,VIC_ALFAB_ENC=0,0.5221651445966514,0.852925180638645,1.1352177132025116,1.6907597651706614,21024,1833.5337809624841,0.0,1,2027.3917427701674,"[[3335, 4818], [1893, 10978]]"
mujeres,2011,VIC_DISC,VIC_ES_INDIGENA,VIC_DISC_ENC,VIC_ES_INDIGENA_ENC,20170,6.638421481618514,0.009980232688783385,66.34833911750124,VIC_ES_INDIGENA_ENC=2,VIC_DISC_ENC=2,0.38552305404065446,0.993611040122668,1.002106839305676,1.3269665746532022,20170,6.638421481618515,0.00998023268878338,1,66.34833911750124,"[[121, 12223], [50, 7776]]"
mujeres,2011,VIC_DISC,AGR_ES_INDIGENA,VIC_DISC_ENC,AGR_ES_INDIGENA_ENC,19988,4.9736664973661044,0.025736036062063664,68.24754852911747,AGR_ES_INDIGENA_ENC=2,VIC_DISC_ENC=2,0.3940864518711227,0.9931912747446728,1.0018120306619156,1.2638433056588296,19988,4.973666497366105,0.02573603606206363,1,68.24754852911747,"[[118, 11939], [54, 7877]]"
mujeres,2011,VIC_EST_CIV,VIC_REL_AGR,VIC_EST_CIV_ENC,VIC_REL_AGR_ENC,23613,19345.602233908932,0.0,26.67323084741456,VIC_REL_AGR_ENC=1,VIC_EST_CIV_ENC=0,0.38639732350823697,0.951209341117598,2.0400459738246903,10.939212964529645,23613,15265.105314527114,0.0,1,4472.448227671198,"[[12135, 1886], [468, 9124]]"
mujeres,2011,VIC_EST_CIV,VIC_REL_AGR,VIC_EST_CIV_ENC,VIC_REL_AGR_ENC,23613,19345.602233908932,0.0,26.67323084741456,VIC_EST_CIV_ENC=0,VIC_REL_AGR_ENC=1,0.38639732350823697,0.8287011807447775,2.0400459738246903,3.466358289588652,23613,15265.105314527114,0.0,1,4472.448227671198,"[[12135, 468], [1886, 9124]]"
mujeres,2011,VIC_NACIONAL,VIC_REL_AGR,VIC_NACIONAL_ENC,VIC_REL_AGR_ENC,23328,35.004588573715345,1.2155333553385062e-07,20.977709190672154,VIC_REL_AGR_ENC=1,VIC_NACIONAL_ENC=1,0.40372085048010975,0.9962974717021051,1.0034378473303993,1.9219057125491785,23328,26.209293535363273,3.0634466214827915e-07,1,67.26671810699588,"[[131, 13744], [35, 9418]]"
mujeres,2011,VIC_NACIONAL,VIC_ES_INDIGENA,VIC_NACIONAL_ENC,VIC_ES_INDIGENA_ENC,20992,84.54598221588071,3.75382243908812e-20,59.59241615853659,VIC_ES_INDIGENA_ENC=2,VIC_NACIONAL_ENC=1,0.38181211890243905,0.9995011846863698,1.0069844916940045,14.898074172718937,20992,84.54598221588071,3.75382243908812e-20,1,59.59241615853659,"[[152, 12821], [4, 8015]]"
mujeres,2011,VIC_NACIONAL,AGR_ES_INDIGENA,VIC_NACIONAL_ENC,AGR_ES_INDIGENA_ENC,20767,43.29079538270686,4.7179772587659406e-11,60.94419030192132,AGR_ES_INDIGENA_ENC=2,VIC_NACIONAL_ENC=1,0.38965666682717776,0.997411561691113,1.0049607443423099,2.9021031789122724,20767,43.29079538270686,4.7179772587659406e-11,1,60.94419030192132,"[[135, 12519], [21, 8092]]"
mujeres,2011,VIC_REL_AGR,GANA_MAS_LA_VICTIMA,VIC_REL_AGR_ENC,GANA_MAS_LA_VICTIMA_ENC,23710,154.3583290719503,3.023475985706717e-33,288.0197385069591,VIC_REL_AGR_ENC=0,GANA_MAS_LA_VICTIMA_ENC=0,0.3114297764656263,0.9268231454750847,1.024856672848347,1.3071870980375022,23710,70.08855557762719,5.67009769781275e-17,1,762.0900885702235,"[[1685, 14058], [583, 7384]]"
mujeres,2011,VIC_TRABAJA,VIC_ES_INDIGENA,VIC_TRABAJA_ENC,VIC_ES_INDIGENA_ENC,21228,663.4992411480498,2.590228955885734e-146,2509.178773318259,VIC_ES_INDIGENA_ENC=2,VIC_TRABAJA_ENC=1,0.3021009986809874,0.7937863596979824,1.151383453615905,1.506109700570467,21228,663.4992411480498,2.590228955885734e-146,1,2509.178773318259,"[[4927, 8222], [1666, 6413]]"
mujeres,2011,VIC_TRABAJA,AGR_ES_INDIGENA,VIC_TRABAJA_ENC,AGR_ES_INDIGENA_ENC,21016,554.1232097198956,1.595991254106043e-122,2530.05705177008,AGR_ES_INDIGENA_ENC=2,VIC_TRABAJA_ENC=1,0.30538637228778076,0.7846925051962342,1.1361417629489534,1.436716093139795,21016,554.1232097198955,1.595991254106134e-122,1,2530.05705177008,"[[4740, 8097], [1761, 6418]]"
mujeres,2011,VIC_TRABAJA,GANA_MAS_LA_VICTIMA,VIC_TRABAJA_ENC,GANA_MAS_LA_VICTIMA_ENC,23607,3946.2561644088496,0.0,699.4128860083873,VIC_TRABAJA_ENC=1,GANA_MAS_LA_VICTIMA_ENC=0,0.6808150124962935,0.984381699026153,1.0890059875772244,6.151321621799949,23607,3946.2561644088496,0.0,1,699.4128860083873,"[[2013, 5267], [255, 16072]]"
mujeres,2011,VIC_TRABAJA,GANA_MAS_LA_VICTIMA,VIC_TRABAJA_ENC,GANA_MAS_LA_VICTIMA_ENC,23607,3946.2561644088496,0.0,699.4128860083873,GANA_MAS_LA_VICTIMA_ENC=0,VIC_TRABAJA_ENC=1,0.6808150124962935,0.7531749379071184,1.0890059875772244,1.2493994849688015,23607,3946.2561644088496,0.0,1,699.4128860083873,"[[2013, 255], [5267, 16072]]"
mujeres,2011,CANTIDAD_HIJOS,VIC_RANGO_EDAD,CANTIDAD_HIJOS_ENC,VIC_RANGO_EDAD_ENC,23710,964.4344345257953,9.337905860179134e-209,368.98911851539435,CANTIDAD_HIJOS_ENC=1,VIC_RANGO_EDAD_ENC=0,0.32087726697595953,0.8655290102389078,1.0506703272969744,1.3104132537370121,23710,167.6630278954147,2.396650703551059e-38,1,1548.908477435681,"[[2996, 11924], [1182, 7608]]"
mujeres,2011,CANTIDAD_HIJOS,GANA_MAS_LA_VICTIMA,CANTIDAD_HIJOS_ENC,GANA_MAS_LA_VICTIMA_ENC,23710,54.123868785450995,1.055840650522557e-11,200.30333192745678,CANTIDAD_HIJOS_ENC=2,GANA_MAS_LA_VICTIMA_ENC=0,0.31425558835934203,0.922953053387836,1.0205772267431017,1.2415266844655841,23710,49.0014575194858,2.5577237900792056e-12,1,772.2296077604386,"[[1646, 13991], [622, 7451]]"
mujeres,2011,VIC_RANGO_EDAD,QUIEN_ES_MAYOR,VIC_RANGO_EDAD_ENC,QUIEN_ES_MAYOR_ENC,22303,1099.3426763950977,1.9088462997779244e-239,288.35995157602116,QUIEN_ES_MAYOR_ENC=0,VIC_RANGO_EDAD_ENC=0,0.623458727525445,0.8687367237286018,1.0555943965850723,1.3485610639862273,22303,814.6136632804398,3.5877592310396785e-179,1,1114.6731829798682,"[[1847, 4450], [2101, 13905]]"
mujeres,2011,VIC_NIV_ESCOLARIDAD,DIF_ALFAB,VIC_NIV_ESCOLARIDAD_ENC,DIF_ALFAB_ENC,22872,9926.775829767806,0.0,39.92200069954529,VIC_NIV_ESCOLARIDAD_ENC=4,DIF_ALFAB_ENC=2,0.37919727177334733,0.8813128747078549,1.0987946617780353,1.6676416663313294,22872,683.1873377472117,1.3545384367002262e-150,1,1947.805482686254,"[[3359, 9672], [1168, 8673]]"
mujeres,2011,VIC_NIV_ESCOLARIDAD,GANA_MAS_LA_VICTIMA,VIC_NIV_ESCOLARIDAD_ENC,GANA_MAS_LA_VICTIMA_ENC,23292,1501.343855048185,0.0,60.77966683839945,VIC_NIV_ESCOLARIDAD_ENC=4,GANA_MAS_LA_VICTIMA_ENC=0,0.3997939206594539,0.9345644319550381,1.0340050707342177,1.4696954626533147,23292,189.23794549023393,4.6630792265951544e-43,1,958.2414562940065,"[[1588, 11740], [652, 9312]]"
mujeres,2011,VIC_OTRAS_VICTIMAS,VIOLENCIA_SEXUAL,VIC_OTRAS_VICTIMAS_ENC,VIOLENCIA_SEXUAL_ENC,14164,30.882719096703028,2.7410166396354246e-08,195.44549562270544,VIC_OTRAS_VICTIMAS_ENC=1,VIOLENCIA_SEXUAL_ENC=0,0.3836486868116351,0.9755834829443447,1.0110605438226163,1.4370991736622305,14164,30.882719096703024,2.7410166396354293e-08,1,195.44549562270544,"[[361, 8233], [136, 5434]]"
mujeres,2011,VIC_OTRAS_VICTIMAS,VIOLENCIA_PATRIMONIAL,VIC_OTRAS_VICTIMAS_ENC,VIOLENCIA_PATRIMONIAL_ENC,14164,251.19986423227783,1.4218733462061634e-56,994.9237503530077,VIC_OTRAS_VICTIMAS_ENC=1,VIOLENCIA_PATRIMONIAL_ENC=0,0.34792431516520755,0.8847396768402155,1.077140517686506,1.5497254543941392,14164,251.1998642322778,1.421873346206184e-56,1,994.9237503530077,"[[1888, 6706], [642, 4928]]"
mujeres,2011,VIOLENCIA_FISICA,VIOLENCIA_PSICOLOGICA,VIOLENCIA_FISICA_ENC,VIOLENCIA_PSICOLOGICA_ENC,23710,1099.5780353985006,4.0794006898194735e-241,1069.0350063264445,VIOLENCIA_FISICA_ENC=0,VIOLENCIA_PSICOLOGICA_ENC=1,0.30392239561366513,0.9680279419666846,1.130359148191583,4.491743583571036,23710,1099.5780353985008,4.0794006898190086e-241,1,1069.0350063264445,"[[3167, 13099], [238, 7206]]"
mujeres,2011,VIOLENCIA_FISICA,VIOLENCIA_SEXUAL,VIOLENCIA_FISICA_ENC,VIOLENCIA_SEXUAL_ENC,23710,50.80903688548919,1.0180390782919022e-12,243.63323492197384,VIOLENCIA_FISICA_ENC=0,VIOLENCIA_SEXUAL_ENC=0,0.3075073808519612,0.9794465341214401,1.0125873081023522,1.5923740069826273,23710,50.8090368854892,1.0180390782918978e-12,1,243.63323492197384,"[[623, 15643], [153, 7291]]"
mujeres,2011,VIOLENCIA_SEXUAL,VIOLENCIA_PATRIMONIAL,VIOLENCIA_SEXUAL_ENC,VIOLENCIA_PATRIMONIAL_ENC,23710,202.49631165307636,5.957955791440827e-46,117.33277098270771,VIOLENCIA_PATRIMONIAL_ENC=0,VIOLENCIA_SEXUAL_ENC=0,0.8269084774356812,0.9742111801242236,1.0071748094857131,1.2691082918622105,23710,202.49631165307633,5.957955791440914e-46,1,117.33277098270771,"[[257, 3328], [519, 19606]]"
mujeres,2011,VIOLENCIA_SEXUAL,VIC_ES_INDIGENA,VIOLENCIA_SEXUAL_ENC,VIC_ES_INDIGENA_ENC,21311,27.70262143619512,1.414708723858141e-07,272.2083431091924,VIC_ES_INDIGENA_ENC=2,VIOLENCIA_SEXUAL_ENC=0,0.37055980479564543,0.9746976055294989,1.0085836694070964,1.3278455236633586,21311,27.70262143619512,1.414708723858141e-07,1,272.2083431091924,"[[511, 12698], [205, 7897]]"
mujeres,2011,VIOLENCIA_SEXUAL,AGR_ES_INDIGENA,VIOLENCIA_SEXUAL_ENC,AGR_ES_INDIGENA_ENC,21099,13.05323552726945,0.00030276092738743975,270.6941561211432,AGR_ES_INDIGENA_ENC=2,VIOLENCIA_SEXUAL_ENC=0,0.3782643727190862,0.9725810382646843,1.0057583358499522,1.2030850944383404,21099,13.053235527269452,0.00030276092738743975,1,270.6941561211432,"[[471, 12422], [225, 7981]]"
mujeres,2011,DIF_ALFAB,VIC_ES_INDIGENA,DIF_ALFAB_ENC,VIC_ES_INDIGENA_ENC,20819,753.9847051663935,1.880622177982423e-164,503.26432585618903,VIC_ES_INDIGENA_ENC=1,DIF_ALFAB_ENC=2,0.5366251981363178,0.8593846153846154,1.0673225739839114,1.3854958809039977,20819,648.3764430333991,5.037365805632687e-143,1,1523.3135116960468,"[[2228, 5591], [1828, 11172]]"
mujeres,2011,DIF_ALFAB,AGR_ES_INDIGENA,DIF_ALFAB_ENC,AGR_ES_INDIGENA_ENC,20654,659.9336227844359,4.980060297647505e-144,508.2153577999419,AGR_ES_INDIGENA_ENC=1,DIF_ALFAB_ENC=2,0.5277428101094219,0.8573226364637407,1.0659247371491753,1.3716302604880173,20654,590.7290172085169,1.739152134605888e-130,1,1553.8626900358283,"[[2228, 5712], [1814, 10900]]"
mujeres,2011,VIC_ES_INDIGENA,AGR_ES_INDIGENA,VIC_ES_INDIGENA_ENC,AGR_ES_INDIGENA_ENC,20655,15073.605162620024,0.0,3091.6880174291937,VIC_ES_INDIGENA_ENC=1,AGR_ES_INDIGENA_ENC=1,0.5785039941902687,0.9382066582914573,1.5390881206425262,6.3180583254180664,20655,15073.605162620026,0.0,1,3091.6880174291937,"[[7277, 642], [787, 11949]]"
mujeres,2011,VIC_ES_INDIGENA,AGR_ES_INDIGENA,VIC_ES_INDIGENA_ENC,AGR_ES_INDIGENA_ENC,20655,15073.605162620024,0.0,3091.6880174291937,AGR_ES_INDIGENA_ENC=1,VIC_ES_INDIGENA_ENC=1,0.5785039941902687,0.9490111984751013,1.5390881206425262,7.519177395477953,20655,15073.605162620026,0.0,1,3091.6880174291937,"[[7277, 787], [642, 11949]]"
mujeres,2011,VIC_ES_INDIGENA,AGR_ES_INDIGENA,VIC_ES_INDIGENA_ENC,AGR_ES_INDIGENA_ENC,20655,15073.605162620024,0.0,3091.6880174291937,VIC_ES_INDIGENA_ENC=2,AGR_ES_INDIGENA_ENC=2,0.3523117889130961,0.9189291577219346,2.3537303760846426,7.51917745019695,20655,15073.605162620024,0.0,1,3091.6880174291937,"[[11949, 787], [642, 7277]]"
mujeres,2011,VIC_ES_INDIGENA,AGR_ES_INDIGENA,VIC_ES_INDIGENA_ENC,AGR_ES_INDIGENA_ENC,20655,15073.605162620024,0.0,3091.6880174291937,AGR_ES_INDIGENA_ENC=2,VIC_ES_INDIGENA_ENC=2,0.3523117889130961,0.902405753968254,2.3537303760846426,6.318058362925011,20655,15073.605162620026,0.0,1,3091.6880174291937,"[[11949, 642], [787, 7277]]"
